company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,staff_pick,spotlight,category & sub-category,category,subcategory
Smith-Powell,Upgradable clear-thinking hardware,3600.0,961.0,failed,13,US,USD,2021-09-09 05:00:00,2021-10-21 05:00:00,False,False,theater/plays,theater,plays
"Williams, Orozco and Gomez",Persistent content-based methodology,100.0,5.0,failed,1,US,USD,2021-04-22 05:00:00,2021-08-20 05:00:00,False,True,theater/plays,theater,plays
Moss-Obrien,Function-based next generation emulation,700.0,7763.0,successful,80,US,USD,2021-04-20 05:00:00,2021-05-15 05:00:00,False,False,theater/plays,theater,plays
"Riley, Cohen and Goodman",Profound mission-critical function,9800.0,12434.0,successful,131,US,USD,2020-08-17 05:00:00,2021-04-06 05:00:00,False,False,theater/plays,theater,plays
"Peck, Higgins and Smith",Devolved disintermediate encryption,3700.0,13164.0,successful,155,US,USD,2020-04-25 05:00:00,2021-03-28 05:00:00,False,False,theater/plays,theater,plays
Davis and Sons,Seamless solution-oriented capacity,1700.0,13468.0,successful,245,US,USD,2020-10-08 05:00:00,2021-08-23 05:00:00,False,False,theater/plays,theater,plays
Lopez-King,Multi-lateral radical solution,7900.0,8550.0,successful,93,US,USD,2021-04-25 05:00:00,2021-09-11 05:00:00,False,False,theater/plays,theater,plays
Glover-Nelson,Inverse context-sensitive info-mediaries,94900.0,57659.0,failed,594,US,USD,2021-04-10 05:00:00,2021-05-18 05:00:00,False,False,theater/plays,theater,plays
"Herrera, Bennett and Silva",Programmable multi-state algorithm,121100.0,26176.0,failed,252,US,USD,2020-07-30 05:00:00,2021-05-04 05:00:00,False,True,theater/plays,theater,plays
Ayala Group,Right-sized maximized migration,5400.0,8366.0,successful,135,US,USD,2020-07-22 05:00:00,2021-08-07 05:00:00,False,True,theater/plays,theater,plays
"Huerta, Roberts and Dickerson",Self-enabling value-added artificial intelligence,4000.0,12886.0,successful,140,US,USD,2021-02-28 06:00:00,2021-08-08 05:00:00,False,True,theater/plays,theater,plays
"Williams, Martin and Meyer",Innovative well-modulated capability,60200.0,86244.0,successful,1015,GB,GBP,2020-07-17 05:00:00,2021-03-03 06:00:00,False,False,theater/plays,theater,plays
Lewis-Jacobson,Exclusive system-worthy Graphic Interface,6500.0,9910.0,successful,381,US,USD,2021-04-14 05:00:00,2021-05-29 05:00:00,False,False,theater/plays,theater,plays
Butler LLC,Future-proofed upward-trending migration,6600.0,4814.0,failed,112,US,USD,2021-10-15 05:00:00,2021-11-30 06:00:00,False,False,theater/plays,theater,plays
Ball LLC,Right-sized full-range throughput,7600.0,4603.0,canceled,139,IT,EUR,2021-11-06 05:00:00,2021-12-10 06:00:00,False,False,theater/plays,theater,plays
"Ortiz, Coleman and Mitchell",Operative upward-trending algorithm,5200.0,1090.0,failed,18,GB,GBP,2020-07-31 05:00:00,2021-05-11 05:00:00,False,False,film & video/documentary,film & video,documentary
Gray-Jenkins,Devolved next generation adapter,4500.0,14942.0,successful,142,GB,GBP,2021-07-23 05:00:00,2021-09-12 05:00:00,False,False,film & video/documentary,film & video,documentary
Jackson PLC,Ergonomic 6thgeneration success,101000.0,87676.0,failed,2307,IT,EUR,2021-02-21 06:00:00,2021-11-26 06:00:00,False,False,film & video/documentary,film & video,documentary
Maldonado and Sons,Reverse-engineered asynchronous archive,9300.0,14025.0,successful,165,US,USD,2021-01-26 06:00:00,2021-12-10 06:00:00,False,False,film & video/documentary,film & video,documentary
Sanchez LLC,Stand-alone system-worthy standardization,900.0,1017.0,successful,27,US,USD,2021-08-06 05:00:00,2021-09-05 05:00:00,False,False,film & video/documentary,film & video,documentary
Decker Inc,Universal encompassing implementation,1500.0,8929.0,successful,83,US,USD,2020-10-14 05:00:00,2021-07-23 05:00:00,False,False,film & video/documentary,film & video,documentary
Clark and Sons,Reverse-engineered full-range Internet solution,5000.0,10748.0,successful,154,US,USD,2021-07-27 05:00:00,2021-11-01 05:00:00,False,True,film & video/documentary,film & video,documentary
Caldwell LLC,Secured executive concept,99500.0,89288.0,failed,940,CH,CHF,2021-07-23 05:00:00,2021-07-28 05:00:00,False,True,film & video/documentary,film & video,documentary
Bautista-Cross,Fully-configurable coherent Internet solution,5500.0,12274.0,successful,186,US,USD,2020-10-18 05:00:00,2021-05-05 05:00:00,False,False,film & video/documentary,film & video,documentary
Nixon Inc,Centralized national firmware,800.0,663.0,failed,26,US,USD,2020-09-04 05:00:00,2021-04-16 05:00:00,False,True,film & video/documentary,film & video,documentary
Jackson Inc,Mandatory multi-tasking encryption,196900.0,199110.0,successful,2053,US,USD,2020-12-07 06:00:00,2021-08-21 05:00:00,False,False,film & video/documentary,film & video,documentary
Warren Ltd,Distributed system-worthy application,194500.0,41212.0,live,808,AU,AUD,2021-06-07 05:00:00,2021-09-21 05:00:00,False,False,film & video/documentary,film & video,documentary
Brown-Mckee,Networked optimal productivity,1500.0,2708.0,successful,48,US,USD,2021-03-23 05:00:00,2022-01-10 06:00:00,False,False,film & video/documentary,film & video,documentary
"Wilson, Hall and Osborne",Advanced global data-warehouse,168600.0,91722.0,failed,908,US,USD,2020-11-18 06:00:00,2021-08-16 05:00:00,False,True,film & video/documentary,film & video,documentary
Wong-Walker,Multi-channeled disintermediate policy,900.0,12102.0,successful,295,US,USD,2021-06-08 05:00:00,2021-09-04 05:00:00,False,False,film & video/documentary,film & video,documentary
Peterson PLC,User-friendly discrete benchmark,2100.0,11469.0,successful,142,US,USD,2021-02-03 06:00:00,2021-04-10 05:00:00,False,False,film & video/documentary,film & video,documentary
Sanchez-Morgan,Realigned upward-trending strategy,1400.0,4126.0,successful,133,US,USD,2020-06-04 05:00:00,2021-04-11 05:00:00,False,True,film & video/documentary,film & video,documentary
"Cole, Smith and Wood",Integrated zero-defect help-desk,8900.0,2148.0,failed,26,GB,GBP,2021-05-03 05:00:00,2022-01-25 06:00:00,False,False,film & video/documentary,film & video,documentary
Thompson-Bates,Expanded encompassing open architecture,33700.0,62330.0,successful,1385,GB,GBP,2021-01-05 06:00:00,2021-04-18 05:00:00,False,False,film & video/documentary,film & video,documentary
Brown Group,Profit-focused transitional capability,6100.0,7548.0,successful,80,DK,DKK,2020-11-22 06:00:00,2021-04-06 05:00:00,False,False,film & video/documentary,film & video,documentary
"Whitaker, Wallace and Daniels",Reactive directional capacity,5200.0,14394.0,successful,206,GB,GBP,2021-07-05 05:00:00,2021-10-15 05:00:00,False,True,film & video/documentary,film & video,documentary
Green-Carr,Pre-emptive bifurcated artificial intelligence,900.0,14324.0,successful,169,US,USD,2021-05-15 05:00:00,2021-12-02 06:00:00,False,True,film & video/documentary,film & video,documentary
Marshall Inc,Open-source multi-tasking data-warehouse,167400.0,22073.0,failed,441,US,USD,2021-03-10 06:00:00,2021-04-06 05:00:00,False,True,film & video/documentary,film & video,documentary
Fleming-Oliver,Managed stable function,178200.0,24882.0,failed,355,US,USD,2021-02-10 06:00:00,2021-07-26 05:00:00,False,False,film & video/documentary,film & video,documentary
"Baker, Collins and Smith",Reactive real-time software,114400.0,196779.0,successful,4799,US,USD,2021-09-13 05:00:00,2021-12-16 06:00:00,True,True,film & video/documentary,film & video,documentary
Noble-Bailey,Customizable dynamic info-mediaries,800.0,3755.0,successful,34,US,USD,2020-06-26 05:00:00,2021-04-21 05:00:00,False,True,film & video/documentary,film & video,documentary
Lyons Inc,Balanced attitude-oriented parallelism,39300.0,71583.0,successful,645,US,USD,2020-03-03 06:00:00,2021-03-10 06:00:00,True,False,film & video/documentary,film & video,documentary
"Mahoney, Adams and Lucas",Cloned leadingedge utilization,9200.0,12129.0,successful,154,CA,CAD,2020-05-04 05:00:00,2021-04-29 05:00:00,False,False,film & video/documentary,film & video,documentary
Stewart-Coleman,Customer-focused disintermediate toolset,134600.0,59007.0,failed,1439,US,USD,2021-01-15 06:00:00,2021-03-09 06:00:00,False,True,film & video/documentary,film & video,documentary
Jackson PLC,Quality-focused client-server core,163700.0,93963.0,failed,1999,CA,CAD,2020-12-09 06:00:00,2021-04-07 05:00:00,False,False,film & video/documentary,film & video,documentary
"Potter, Harper and Everett",Decentralized composite paradigm,121400.0,65755.0,failed,792,US,USD,2020-06-12 05:00:00,2021-07-09 05:00:00,False,True,film & video/documentary,film & video,documentary
"Lane, Ryan and Chapman",Switchable demand-driven help-desk,6300.0,5674.0,failed,105,US,USD,2021-02-22 06:00:00,2021-04-01 05:00:00,False,False,film & video/documentary,film & video,documentary
Hunt Group,Reverse-engineered executive emulation,163800.0,78743.0,failed,2072,US,USD,2021-01-08 06:00:00,2021-04-13 05:00:00,False,True,film & video/documentary,film & video,documentary
Mccann-Le,Focused coherent methodology,153600.0,107743.0,failed,1796,US,USD,2021-02-01 06:00:00,2021-07-20 05:00:00,False,False,film & video/documentary,film & video,documentary
Murillo-Mcfarland,Synchronized client-driven projection,84400.0,98935.0,successful,1052,DK,DKK,2020-10-10 05:00:00,2021-04-18 05:00:00,True,True,film & video/documentary,film & video,documentary
"Kelley, Stanton and Sanchez",Optional tangible pricing structure,3700.0,5107.0,successful,85,AU,AUD,2021-03-29 05:00:00,2021-09-29 05:00:00,False,False,film & video/documentary,film & video,documentary
Powell and Sons,Centralized clear-thinking conglomeration,18900.0,60934.0,successful,909,US,USD,2020-10-17 05:00:00,2021-07-31 05:00:00,False,False,film & video/documentary,film & video,documentary
"Avery, Brown and Parker",Exclusive intangible extranet,7900.0,5113.0,failed,102,US,USD,2020-08-11 05:00:00,2021-06-25 05:00:00,False,False,film & video/documentary,film & video,documentary
Smith-Ramos,Persevering optimizing Graphical User Interface,140300.0,5112.0,failed,82,DK,DKK,2020-09-20 05:00:00,2021-06-27 05:00:00,False,False,film & video/documentary,film & video,documentary
Bailey and Sons,Grass-roots dynamic emulation,120700.0,57010.0,failed,750,GB,GBP,2021-06-19 05:00:00,2022-01-03 06:00:00,False,False,film & video/documentary,film & video,documentary
Park-Goodman,Customer-focused impactful extranet,5100.0,12219.0,successful,272,US,USD,2020-10-29 05:00:00,2021-03-25 05:00:00,False,True,film & video/documentary,film & video,documentary
Walsh-Watts,Polarized actuating implementation,3600.0,8158.0,successful,190,US,USD,2021-10-05 05:00:00,2021-11-24 06:00:00,False,True,film & video/documentary,film & video,documentary
"Ray, Li and Li",Front-line disintermediate hub,5000.0,7119.0,successful,237,US,USD,2021-02-04 06:00:00,2021-08-14 05:00:00,True,True,film & video/documentary,film & video,documentary
"Barnes, Wilcox and Riley",Reverse-engineered well-modulated ability,5600.0,13868.0,successful,555,US,USD,2021-02-21 06:00:00,2022-01-02 06:00:00,False,False,film & video/documentary,film & video,documentary
Thomas-Simmons,Proactive 24hour frame,48500.0,75906.0,successful,3036,US,USD,2021-04-10 05:00:00,2021-07-20 05:00:00,False,False,film & video/documentary,film & video,documentary
Smith-Nguyen,Advanced intermediate Graphic Interface,9700.0,4932.0,failed,67,AU,AUD,2021-01-18 06:00:00,2021-06-12 05:00:00,False,False,film & video/documentary,film & video,documentary
Williams and Sons,Public-key bottom-line algorithm,140800.0,88536.0,failed,2108,CH,CHF,2020-07-12 05:00:00,2021-03-27 05:00:00,False,False,film & video/documentary,film & video,documentary
Alvarez-Andrews,Extended impactful secured line,4900.0,14273.0,successful,210,US,USD,2021-01-08 06:00:00,2021-11-09 06:00:00,False,False,film & video/documentary,film & video,documentary
Pierce-Ramirez,Organized scalable initiative,7700.0,14644.0,successful,157,US,USD,2021-09-19 05:00:00,2021-11-01 05:00:00,False,True,film & video/documentary,film & video,documentary
Rodriguez-Hansen,Intuitive cohesive groupware,8800.0,8747.0,canceled,94,US,USD,2021-09-15 05:00:00,2021-10-26 05:00:00,False,False,film & video/documentary,film & video,documentary
"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000.0,7758.0,successful,165,CA,CAD,2020-12-13 06:00:00,2021-08-15 05:00:00,False,False,film & video/documentary,film & video,documentary
Collins-Martinez,Progressive grid-enabled website,8400.0,10770.0,successful,199,IT,EUR,2020-10-04 05:00:00,2021-07-20 05:00:00,False,True,film & video/documentary,film & video,documentary
Davis-Gonzalez,Balanced regional flexibility,179100.0,93991.0,failed,1221,US,USD,2020-05-11 05:00:00,2021-06-01 05:00:00,False,False,film & video/documentary,film & video,documentary
Hayes Group,Implemented even-keeled standardization,5500.0,8964.0,successful,191,US,USD,2020-10-11 05:00:00,2021-07-04 05:00:00,True,True,film & video/documentary,film & video,documentary
"Tapia, Sandoval and Hurley",Cloned fresh-thinking model,171000.0,84891.0,canceled,976,US,USD,2021-11-08 06:00:00,2022-01-26 06:00:00,False,False,film & video/documentary,film & video,documentary
Smith-Hill,Integrated holistic paradigm,9400.0,5918.0,canceled,160,US,USD,2021-05-09 05:00:00,2021-06-18 05:00:00,True,True,film & video/documentary,film & video,documentary
Cummings-Hayes,Virtual multi-tasking core,145500.0,101987.0,canceled,2266,US,USD,2020-07-20 05:00:00,2021-07-24 05:00:00,False,False,film & video/documentary,film & video,documentary
Freeman-French,Multi-layered optimal application,7200.0,6115.0,failed,75,US,USD,2020-02-21 06:00:00,2021-02-23 06:00:00,False,True,film & video/documentary,film & video,documentary
Beck-Weber,Business-focused full-range core,129100.0,188404.0,successful,2326,US,USD,2021-06-22 05:00:00,2021-12-17 06:00:00,False,False,film & video/documentary,film & video,documentary
Wilson Group,Ameliorated foreground focus group,6200.0,13441.0,successful,480,US,USD,2020-07-18 05:00:00,2021-03-28 05:00:00,False,False,film & video/documentary,film & video,documentary
Green Ltd,Monitored empowering installation,5200.0,13838.0,successful,220,US,USD,2020-07-11 05:00:00,2021-08-02 05:00:00,False,False,film & video/drama,film & video,drama
Kim Ltd,Assimilated hybrid intranet,6300.0,5629.0,failed,55,US,USD,2020-11-14 06:00:00,2021-04-09 05:00:00,False,False,film & video/drama,film & video,drama
"Reeves, Thompson and Richardson",Proactive composite alliance,131800.0,147936.0,successful,1396,US,USD,2020-04-12 05:00:00,2021-04-09 05:00:00,False,False,film & video/drama,film & video,drama
Mitchell and Sons,Synergized intangible challenge,125500.0,188628.0,successful,1965,DK,DKK,2021-03-16 05:00:00,2021-03-25 05:00:00,False,True,film & video/drama,film & video,drama
Smith-Jones,Reverse-engineered static concept,8800.0,12356.0,successful,209,US,USD,2021-10-14 05:00:00,2021-12-24 06:00:00,False,False,film & video/drama,film & video,drama
"Luna, Anderson and Fox",Secured directional encryption,9600.0,14925.0,successful,533,DK,DKK,2020-10-10 05:00:00,2021-07-13 05:00:00,False,False,film & video/drama,film & video,drama
Briggs PLC,Distributed context-sensitive flexibility,82800.0,2721.0,canceled,58,US,USD,2021-03-23 05:00:00,2021-04-14 05:00:00,False,True,film & video/drama,film & video,drama
Perry and Sons,Business-focused logistical framework,54700.0,163118.0,successful,1989,US,USD,2021-03-14 06:00:00,2021-06-02 05:00:00,False,False,film & video/drama,film & video,drama
"Rogers, Jacobs and Jackson",Upgradable multi-state instruction set,121500.0,108161.0,failed,1335,CA,CAD,2020-09-03 05:00:00,2021-02-24 06:00:00,False,False,film & video/drama,film & video,drama
"Taylor, Cisneros and Romero",Open-source neutral task-force,157600.0,23159.0,failed,331,GB,GBP,2021-04-06 05:00:00,2021-08-09 05:00:00,False,False,film & video/drama,film & video,drama
Holmes PLC,Digitized local info-mediaries,46100.0,77012.0,successful,1604,AU,AUD,2020-08-11 05:00:00,2021-09-07 05:00:00,False,False,film & video/drama,film & video,drama
Morris Group,Realigned impactful artificial intelligence,4800.0,3045.0,failed,31,US,USD,2021-02-14 06:00:00,2021-05-09 05:00:00,False,False,film & video/drama,film & video,drama
Woods Inc,Upgradable upward-trending portal,4000.0,1763.0,failed,39,US,USD,2021-11-17 06:00:00,2021-12-09 06:00:00,False,True,film & video/drama,film & video,drama
Terry-Salinas,Networked secondary structure,98800.0,139354.0,successful,2080,US,USD,2020-03-21 05:00:00,2021-05-13 05:00:00,False,False,film & video/drama,film & video,drama
Olsen-Ryan,Assimilated neutral utilization,5600.0,10328.0,successful,159,US,USD,2020-07-13 05:00:00,2021-05-04 05:00:00,False,False,film & video/drama,film & video,drama
Collins LLC,Decentralized 4thgeneration time-frame,25500.0,45983.0,successful,460,US,USD,2021-04-14 05:00:00,2021-12-07 06:00:00,False,False,film & video/drama,film & video,drama
"Best, Miller and Thomas",Re-engineered mobile task-force,7800.0,9289.0,successful,131,AU,AUD,2021-06-06 05:00:00,2021-07-21 05:00:00,False,False,film & video/drama,film & video,drama
Wilson Ltd,Function-based multi-state software,7600.0,11061.0,successful,369,US,USD,2021-04-01 05:00:00,2021-11-07 05:00:00,False,True,film & video/drama,film & video,drama
"Clark, Mccormick and Mendoza",Self-enabling didactic orchestration,89100.0,13385.0,failed,243,US,USD,2021-05-23 05:00:00,2021-06-25 05:00:00,False,True,film & video/drama,film & video,drama
Hardin-Dixon,Focused solution-oriented matrix,1300.0,12597.0,successful,156,US,USD,2021-06-20 05:00:00,2022-01-31 06:00:00,False,False,film & video/drama,film & video,drama
Becker-Scott,Managed optimizing archive,7900.0,7875.0,failed,183,US,USD,2021-12-23 06:00:00,2021-12-26 06:00:00,False,True,film & video/drama,film & video,drama
Barnes-Williams,Upgradable explicit forecast,8600.0,4832.0,live,45,US,USD,2021-03-02 06:00:00,2021-12-02 06:00:00,False,True,film & video/drama,film & video,drama
Rodriguez-Patterson,Inverse static standardization,99500.0,17879.0,canceled,215,US,USD,2021-02-27 06:00:00,2021-11-23 06:00:00,False,False,film & video/drama,film & video,drama
King Inc,Ergonomic dedicated focus group,7400.0,6245.0,failed,56,US,USD,2020-12-23 06:00:00,2021-09-26 05:00:00,False,False,film & video/drama,film & video,drama
"Moore, Cook and Wright",Visionary maximized Local Area Network,7300.0,11579.0,successful,168,US,USD,2021-03-19 05:00:00,2021-05-17 05:00:00,False,False,film & video/drama,film & video,drama
Moore Group,Multi-lateral object-oriented open system,5600.0,10397.0,successful,122,US,USD,2021-12-09 06:00:00,2022-02-02 06:00:00,False,False,film & video/drama,film & video,drama
Callahan-Gilbert,Profit-focused motivating function,1400.0,5696.0,successful,114,US,USD,2020-05-20 05:00:00,2021-03-06 06:00:00,False,False,film & video/drama,film & video,drama
Brooks-Rodriguez,Implemented intangible instruction set,5100.0,5421.0,successful,164,US,USD,2021-02-19 06:00:00,2021-04-09 05:00:00,False,True,film & video/drama,film & video,drama
Vasquez Inc,Stand-alone asynchronous functionalities,7100.0,1022.0,failed,31,US,USD,2020-12-02 06:00:00,2021-07-02 05:00:00,False,False,film & video/drama,film & video,drama
Harmon-Madden,Adaptive holistic hub,700.0,8262.0,successful,76,US,USD,2020-10-04 05:00:00,2021-07-30 05:00:00,False,True,film & video/drama,film & video,drama
"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence,2300.0,6134.0,successful,82,AU,AUD,2020-09-30 05:00:00,2021-03-29 05:00:00,False,True,film & video/drama,film & video,drama
"Cole, Salazar and Moreno",Robust motivating orchestration,3200.0,10831.0,successful,172,US,USD,2020-02-01 06:00:00,2021-02-08 06:00:00,False,False,film & video/drama,film & video,drama
Brown-Williams,Multi-channeled responsive product,161900.0,38376.0,failed,526,US,USD,2020-06-08 05:00:00,2021-04-07 05:00:00,False,False,film & video/drama,film & video,drama
Sanchez-Parsons,Reduced bifurcated pricing structure,1800.0,14310.0,successful,179,US,USD,2020-08-26 05:00:00,2021-08-05 05:00:00,True,False,film & video/drama,film & video,drama
Rivera-Pearson,Re-engineered asymmetric challenge,70200.0,35536.0,failed,523,AU,AUD,2021-02-21 06:00:00,2021-03-13 06:00:00,False,False,film & video/drama,film & video,drama
Ortiz-Roberts,Devolved foreground customer loyalty,7800.0,6839.0,failed,64,US,USD,2021-06-09 05:00:00,2021-06-18 05:00:00,False,True,film & video/drama,film & video,drama
Morrow Inc,Networked global migration,3100.0,13223.0,successful,132,US,USD,2020-06-14 05:00:00,2021-02-09 06:00:00,False,True,film & video/drama,film & video,drama
Cochran-Nguyen,Seamless 4thgeneration methodology,84600.0,134845.0,successful,1249,US,USD,2020-04-12 05:00:00,2021-03-24 05:00:00,False,False,film & video/animation,film & video,animation
Clark-Cooke,Down-sized analyzing challenge,9000.0,14455.0,successful,129,US,USD,2020-10-28 05:00:00,2021-02-15 06:00:00,False,False,film & video/animation,film & video,animation
"Hampton, Lewis and Ray",Seamless coherent parallelism,600.0,4022.0,successful,54,US,USD,2021-07-27 05:00:00,2021-11-30 06:00:00,False,False,film & video/animation,film & video,animation
Acevedo-Huffman,Pre-emptive impactful model,9500.0,4460.0,failed,56,US,USD,2021-06-17 05:00:00,2021-08-27 05:00:00,False,True,film & video/animation,film & video,animation
Huang-Henderson,Stand-alone mobile customer loyalty,41700.0,138497.0,successful,1539,US,USD,2020-08-30 05:00:00,2021-08-04 05:00:00,False,False,film & video/animation,film & video,animation
Pineda Group,Exclusive real-time protocol,137900.0,165352.0,successful,2468,US,USD,2021-05-12 05:00:00,2021-10-18 05:00:00,False,False,film & video/animation,film & video,animation
"Reid, Rivera and Perry",Multi-lateral national adapter,3800.0,6000.0,successful,62,US,USD,2021-10-15 05:00:00,2021-10-19 05:00:00,False,False,film & video/animation,film & video,animation
"Lee, Ali and Guzman",Polarized upward-trending Local Area Network,8600.0,3589.0,failed,92,US,USD,2020-09-15 05:00:00,2021-02-23 06:00:00,False,False,film & video/animation,film & video,animation
Ellison PLC,Re-contextualized tangible open architecture,9300.0,14822.0,successful,329,US,USD,2021-03-15 05:00:00,2021-11-14 06:00:00,False,False,film & video/animation,film & video,animation
Braun PLC,Function-based high-level infrastructure,2500.0,14536.0,successful,393,US,USD,2021-07-06 05:00:00,2021-11-05 05:00:00,False,False,film & video/animation,film & video,animation
"Pham, Avila and Nash",Multi-channeled next generation architecture,7200.0,3326.0,failed,128,US,USD,2020-05-27 05:00:00,2021-04-14 05:00:00,False,False,film & video/animation,film & video,animation
Salazar-Moon,Compatible needs-based architecture,4000.0,11948.0,successful,187,US,USD,2020-09-03 05:00:00,2021-07-16 05:00:00,False,False,film & video/animation,film & video,animation
Myers LLC,Reactive bottom-line open architecture,1700.0,12202.0,successful,123,IT,EUR,2020-07-01 05:00:00,2021-04-06 05:00:00,False,True,film & video/animation,film & video,animation
Rush-Bowers,Persevering analyzing extranet,189500.0,117628.0,live,1089,US,USD,2021-04-12 05:00:00,2021-12-26 06:00:00,False,False,film & video/animation,film & video,animation
Mayer-Richmond,Progressive zero-defect capability,101400.0,47037.0,failed,747,US,USD,2021-06-02 05:00:00,2021-06-30 05:00:00,False,False,film & video/animation,film & video,animation
Hansen Group,Centralized regional interface,8100.0,9969.0,successful,192,US,USD,2020-05-21 05:00:00,2021-05-10 05:00:00,False,True,film & video/animation,film & video,animation
Delgado-Hatfield,Up-sized composite success,100.0,4.0,failed,1,CA,CAD,2020-12-14 06:00:00,2021-07-06 05:00:00,False,False,film & video/animation,film & video,animation
Mckee-Hill,Cross-platform upward-trending parallelism,134300.0,145265.0,successful,2105,US,USD,2020-03-28 05:00:00,2021-03-08 06:00:00,False,False,film & video/animation,film & video,animation
Morales Group,Optimized bi-directional extranet,183800.0,1667.0,failed,54,US,USD,2021-05-21 05:00:00,2022-01-07 06:00:00,False,False,film & video/animation,film & video,animation
Ramirez Group,Open-architected uniform instruction set,8800.0,622.0,failed,10,US,USD,2020-12-12 06:00:00,2021-06-28 05:00:00,False,True,film & video/animation,film & video,animation
Rosario-Smith,Enterprise-wide intermediate portal,189200.0,188480.0,failed,6080,CA,CAD,2021-05-16 05:00:00,2021-07-22 05:00:00,False,False,film & video/animation,film & video,animation
Hunt LLC,Re-engineered radical policy,20000.0,158832.0,successful,3177,US,USD,2021-06-21 05:00:00,2022-02-07 06:00:00,False,False,film & video/animation,film & video,animation
"Fischer, Fowler and Arnold",Extended multi-tasking definition,20100.0,47705.0,successful,589,IT,EUR,2021-06-08 05:00:00,2022-01-21 06:00:00,False,False,film & video/animation,film & video,animation
Hale-Hayes,Ameliorated client-driven open system,121600.0,188288.0,successful,4006,US,USD,2021-01-05 06:00:00,2021-11-27 06:00:00,False,False,film & video/animation,film & video,animation
Yu and Sons,Adaptive context-sensitive architecture,6700.0,5569.0,failed,105,US,USD,2021-09-28 05:00:00,2021-12-17 06:00:00,False,False,film & video/animation,film & video,animation
Lamb-Sanders,Stand-alone reciprocal frame,197700.0,127591.0,failed,2604,DK,DKK,2021-04-30 05:00:00,2021-12-26 06:00:00,False,True,film & video/animation,film & video,animation
Haynes-Williams,Seamless clear-thinking artificial intelligence,8700.0,10682.0,successful,116,US,USD,2020-09-05 05:00:00,2021-04-25 05:00:00,False,False,film & video/animation,film & video,animation
Martinez PLC,Cloned actuating architecture,194900.0,68137.0,canceled,614,US,USD,2020-07-13 05:00:00,2021-06-20 05:00:00,False,True,film & video/animation,film & video,animation
Moss-Guzman,Cross-platform optimizing website,1300.0,10243.0,successful,174,CH,CHF,2020-09-08 05:00:00,2021-02-13 06:00:00,False,False,film & video/animation,film & video,animation
Williams and Sons,Centralized asymmetric framework,5100.0,10981.0,successful,161,US,USD,2021-03-07 06:00:00,2021-06-15 05:00:00,False,True,film & video/animation,film & video,animation
"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium,6700.0,12939.0,successful,127,AU,AUD,2021-10-07 05:00:00,2021-11-16 06:00:00,False,True,film & video/animation,film & video,animation
Joyce PLC,Synchronized directional capability,3600.0,3174.0,live,31,US,USD,2020-09-25 05:00:00,2021-05-18 05:00:00,False,False,film & video/animation,film & video,animation
"Green, Murphy and Webb",Versatile directional project,5300.0,9676.0,successful,255,US,USD,2020-09-03 05:00:00,2021-04-30 05:00:00,True,False,film & video/animation,film & video,animation
"Green, Robinson and Ho",De-engineered zero-defect open system,1100.0,8081.0,successful,112,US,USD,2021-07-15 05:00:00,2021-10-04 05:00:00,False,False,film & video/animation,film & video,animation
"Johnson, Parker and Haynes",Focused 6thgeneration forecast,45900.0,150965.0,successful,1606,CH,CHF,2020-11-06 06:00:00,2021-08-27 05:00:00,False,False,film & video/shorts,film & video,shorts
"Tran, Steele and Wilson",Profit-focused modular product,23300.0,98811.0,successful,1267,US,USD,2020-07-10 05:00:00,2021-03-23 05:00:00,False,True,film & video/shorts,film & video,shorts
Fox Group,Horizontal transitional paradigm,60200.0,138384.0,successful,1442,CA,CAD,2020-06-12 05:00:00,2021-02-20 06:00:00,False,True,film & video/shorts,film & video,shorts
Price-Rodriguez,Adaptive logistical initiative,5700.0,12309.0,successful,397,GB,GBP,2021-02-04 06:00:00,2021-04-26 05:00:00,False,True,film & video/shorts,film & video,shorts
"Mills, Frazier and Perez",Proactive attitude-oriented knowledge user,170400.0,160422.0,failed,2468,US,USD,2021-05-30 05:00:00,2021-09-09 05:00:00,False,False,film & video/shorts,film & video,shorts
"Ruiz, Richardson and Cole",Team-oriented static interface,7300.0,2946.0,failed,40,US,USD,2020-10-28 05:00:00,2021-04-20 05:00:00,False,True,film & video/shorts,film & video,shorts
Garcia Group,Persevering interactive matrix,191000.0,45831.0,canceled,595,US,USD,2020-11-07 06:00:00,2021-03-15 05:00:00,True,True,film & video/shorts,film & video,shorts
"Cline, Peterson and Lowery",Innovative static budgetary management,50500.0,16389.0,failed,191,US,USD,2021-03-12 06:00:00,2021-10-24 05:00:00,False,False,film & video/shorts,film & video,shorts
"Underwood, James and Jones",Triple-buffered holistic ability,900.0,6303.0,successful,89,US,USD,2020-08-02 05:00:00,2021-03-16 05:00:00,False,False,film & video/shorts,film & video,shorts
Wilson and Sons,Monitored grid-enabled model,3500.0,3295.0,failed,35,IT,EUR,2021-05-16 05:00:00,2021-10-11 05:00:00,False,False,film & video/shorts,film & video,shorts
"Wang, Koch and Weaver",Digitized analyzing capacity,196700.0,174039.0,failed,3868,IT,EUR,2021-08-01 05:00:00,2021-12-27 06:00:00,False,False,film & video/shorts,film & video,shorts
